"Facility Name","Facility ID","NPI","City/Town","State","ZIP Code","Year","ASC-1 Rate","ASC-1 Footnote","ASC-2 Rate","ASC-2 Footnote","ASC-3 Rate","ASC-3 Footnote","ASC-4 Rate","ASC-4 Footnote","ASC-9 Rate","ASC-9 Footnote","ASC-11 Rate","ASC-11 Footnote","ASC-12 Total Cases","ASC-12 Performance Category","ASC-12 RSHV Rate","ASC-12 Interval Lower Limit","ASC-12 Interval Upper Limit","ASC-12 Footnote","ASC-13 Rate","ASC-13 Footnote","ASC-14 Rate","ASC-14 Footnote","ASC-17 Total Cases","ASC-17 Performance Category","ASC-17 RSHV Rate","ASC-17 Interval Lower Limit","ASC-17 Interval Upper Limit","ASC-17 Footnote","ASC-18 Total Cases","ASC-18 Performance Category","ASC-18 RSHV Rate","ASC-18 Interval Lower Limit","ASC-18 Interval Upper Limit","ASC-18 Footnote","ASC-19 Total Cases","ASC-19 Performance Category","ASC-19 RSHV Rate","ASC-19 Interval Lower Limit","ASC-19 Interval Upper Limit","ASC-19 Footnote","ASC-20 Sample","ASC-20 Rate","ASC-20 Footnote"
PACIFIC CATARACT AND LASER INSTITUTE INC PC,50C0001011,1487821633,CHEHALIS,WA,98532,2023,0,,0,,0,,0.02,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,0.18,,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
PACIFIC CATARACT AND LASER INSTITUTE INC PC,50C0001011,1487821633,CHEHALIS,WA,98532,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,83,46.9,
SEASCAPE SURGERY CENTER LLC,10C0001526,1487824173,TAMPA,FL,33647,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,755,No Different than expected,0.7,0.4,1,,,N/A,5
SEASCAPE SURGERY CENTER LLC,10C0001526,1487824173,TAMPA,FL,33647,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,10,N/A,1
ORANGE CITY SURGERY CENTER,10C0001518,1487840740,ORANGE CITY,FL,32763,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,1240,No Different Than the National Rate,9.8,7.3,13.2,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,97,No Different than expected,1,0.6,1.8,,,N/A,5
ORANGE CITY SURGERY CENTER,10C0001518,1487840740,ORANGE CITY,FL,32763,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
THE PAIN AND SURGICAL CENTER OF LANGHORNE,39C0001255,1487857322,LANGHORNE,PA,19047,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,76,No Different Than the National Rate,2.1,1.3,3.1,,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
THE PAIN AND SURGICAL CENTER OF LANGHORNE,39C0001255,1487857322,LANGHORNE,PA,19047,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,34,89.2,
GYNESURGICAL LLC,03C0001324,1487888426,PHOENIX,AZ,85006,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
GYNESURGICAL LLC,03C0001324,1487888426,PHOENIX,AZ,85006,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
CENTRAL VALLEY SURGERY CENTER INC,05C0002056,1487920716,BAKERSFIELD,CA,93301,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
CENTRAL VALLEY SURGERY CENTER INC,05C0002056,1487920716,BAKERSFIELD,CA,93301,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,13,100,
MILL CREEK ENDOSCOPY SUITES INC,36C0001067,1487924536,YOUNGSTOWN,OH,44512,2023,N/A,5,N/A,5,N/A,5,N/A,5,83.62,,N/A,5,350,No Different Than the National Rate,9.6,6.6,13.7,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,49,No Different than expected,1.2,0.7,2.1,,,N/A,5
MILL CREEK ENDOSCOPY SUITES INC,36C0001067,1487924536,YOUNGSTOWN,OH,44512,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,15,77.8,
THE SURGICAL CENTER OF MOREHEAD CITY,34C0001048,1487978789,MOREHEAD CITY,NC,28557,2023,0,,0,,0,,0.02,,100,,N/A,5,1213,No Different Than the National Rate,12.1,8.9,16.6,,100,,0,,364,No Different Than the National Rate,2.2,1.5,3.3,,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,38,No Different than expected,1,0.6,1.8,,,N/A,5
THE SURGICAL CENTER OF MOREHEAD CITY,34C0001048,1487978789,MOREHEAD CITY,NC,28557,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,69,78.2,
RIVERWALK SURGERY CENTER,05C0002014,1497011308,RIVERSIDE,CA,92505,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,31,No Different Than the National Rate,9.8,6.6,14.2,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
RIVERWALK SURGERY CENTER,05C0002014,1497011308,RIVERSIDE,CA,92505,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
GAITHERSBURG AMBULATORY SURGERY CENTER,21C0001539,1497023188,GAITHERSBURG,MD,20879,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
GAITHERSBURG AMBULATORY SURGERY CENTER,21C0001539,1497023188,GAITHERSBURG,MD,20879,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
CARNEGIE HILL ENDOSCOPY,33C0001124,1497068761,NEW YORK,NY,10029,2023,N/A,5,0.04,,N/A,5,0.01,,50.68,,N/A,5,4483,Better Than the National Rate,7.6,5.9,9.8,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
CARNEGIE HILL ENDOSCOPY,33C0001124,1497068761,NEW YORK,NY,10029,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,71,100,
WAKE ENDOSCOPY CENTER LLC,34C0001165,1497084982,RALEIGH,NC,27607,2023,N/A,5,N/A,5,N/A,5,N/A,5,96.14,,N/A,5,3412,No Different Than the National Rate,11.6,9.1,14.9,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
WAKE ENDOSCOPY CENTER LLC,34C0001165,1497084982,RALEIGH,NC,27607,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,111,83.8,
DELMONT SURGERY CENTER,39C0001279,1497087399,GREENSBURG,PA,15601,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,47,No Different than expected,1,0.6,1.9,,,N/A,5
DELMONT SURGERY CENTER,39C0001279,1497087399,GREENSBURG,PA,15601,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,18,92.6,
OLOL PONTCHARTRAIN SURGERY CENTER LLC DBA OUR LADY OF THE LAKE PONTCHARTRAIN SURGERY CENTER,19C0001113,1497090740,COVINGTON,LA,70433,2023,N/A,5,N/A,5,N/A,5,0.11,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,86,No Different Than the National Rate,2,1.3,3.2,,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
OLOL PONTCHARTRAIN SURGERY CENTER LLC DBA OUR LADY OF THE LAKE PONTCHARTRAIN SURGERY CENTER,19C0001113,1497090740,COVINGTON,LA,70433,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,87,82.8,
GEORGIA INTERVENTIONAL PAIN C LLC,11C0001483,1497105803,CUMMING,GA,30041,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
GEORGIA INTERVENTIONAL PAIN C LLC,11C0001483,1497105803,CUMMING,GA,30041,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,11,100,
THE CARDIOVASCULAR SURGICAL CENTER INC,05C0002158,1497120463,REDDING,CA,96001,2023,N/A,5,N/A,5,N/A,5,N/A,1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
THE CARDIOVASCULAR SURGICAL CENTER INC,05C0002158,1497120463,REDDING,CA,96001,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,9,N/A,1
ILBNC,24C0001052,1497120588,PLYMOUTH,MN,55446,2023,0,,0,,0.02,,0.02,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
ILBNC,24C0001052,1497120588,PLYMOUTH,MN,55446,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,35,94.3,
YUMA SURGERY CENTER LLC,03C0001360,1497171714,YUMA,AZ,85364,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
YUMA SURGERY CENTER LLC,03C0001360,1497171714,YUMA,AZ,85364,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
EHI SURGERY CENTER AUSTIN LLC,45C0001626,1497173801,AUSTIN,TX,,2023,N/A,5,N/A,5,N/A,5,0.19,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,81.09,,N/A,5,122,No Different Than the National Rate,2.4,1.5,3.6,,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
EHI SURGERY CENTER AUSTIN LLC,45C0001626,1497173801,AUSTIN,TX,,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,47,100,
ABILENE CENTER FOR ORTHOPEDIC AND MULTISPECIALTY SURGERY LLC,45C0001664,1497201867,ABILENE,TX,79606,2023,N/A,5,0.08,,N/A,5,0.19,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,93.81,,N/A,5,437,No Different Than the National Rate,2.4,1.7,3.4,,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
ABILENE CENTER FOR ORTHOPEDIC AND MULTISPECIALTY SURGERY LLC,45C0001664,1497201867,ABILENE,TX,79606,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,38,68.7,
MIDWEST EYE CONSULTANTS OHIO DBA CATARACT AND LASER INSTITUTE ASC MAUMEE 352,36C0001025,1497206890,MAUMEE,OH,43537,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
MIDWEST EYE CONSULTANTS OHIO DBA CATARACT AND LASER INSTITUTE ASC MAUMEE 352,36C0001025,1497206890,MAUMEE,OH,43537,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,20,65,
PROVIDENCE ACCESS CARE,41C0001019,1497220412,,RI,,2023,N/A,5,0.04,,N/A,5,0.08,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
PROVIDENCE ACCESS CARE,41C0001019,1497220412,,RI,,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,20,100,
SURGERY CENTER OF THE WOODLANDS LLC DBA CREEKSIDE SURGERY CENTER,45C0001641,1497269005,THE WOODLANDS,TX,77382,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
SURGERY CENTER OF THE WOODLANDS LLC DBA CREEKSIDE SURGERY CENTER,45C0001641,1497269005,THE WOODLANDS,TX,77382,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
SPINETECH SURGERY CENTER,45C0001674,1497283048,BEAUMONT,TX,77702,2023,0,,0.09,,0,,0.19,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,100,,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
SPINETECH SURGERY CENTER,45C0001674,1497283048,BEAUMONT,TX,77702,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,43,81.4,
ALPHARETTA MOHS SURGICAL CENTER,11C0001475,1497286223,ALPHARETTA,GA,30005,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,1264,No Different than expected,0.9,0.6,1.3,,,N/A,5
ALPHARETTA MOHS SURGICAL CENTER,11C0001475,1497286223,ALPHARETTA,GA,30005,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,14,100,
MIDATLANTIC GASTRONINTESTINAL CENTER III,39C0001245,1497296198,EPHRATA,PA,17522,2023,0,,0,,0,,0.17,,92.2,,N/A,5,2158,No Different Than the National Rate,9.9,7.4,13.4,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,61,No Different than expected,1,0.5,1.7,,,N/A,5
MIDATLANTIC GASTRONINTESTINAL CENTER III,39C0001245,1497296198,EPHRATA,PA,17522,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,112,90.1,
MEMORIAL HERMANN SURGERY CENTER MAIN ST,45C0001035,1497312540,HOUSTON,TX,77030,2023,N/A,5,0.05,,0,,0.15,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,100,,N/A,5,110,No Different Than the National Rate,2.3,1.5,3.5,,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,7,,N/A,5
MEMORIAL HERMANN SURGERY CENTER MAIN ST,45C0001035,1497312540,HOUSTON,TX,77030,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,44,77.3,
OPHTHALMOLOGY SURGERY CENTER OF ILLINOIS LLC,14C0001182,1497314181,ITASCA,IL,60143,2023,N/A,5,N/A,5,N/A,5,N/A,1,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,80,,2.6,,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,,N/A,5
OPHTHALMOLOGY SURGERY CENTER OF ILLINOIS LLC,14C0001182,1497314181,ITASCA,IL,60143,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,31,100,
INTEGRIS DDSI ENDOSCOPY CENTERS LLC DBA OKLAHOMA ENDOSCOPY NORTH,37C0001029,1497347934,OKLAHOMA CITY,OK,73112,2023,N/A,5,N/A,5,N/A,5,N/A,5,93.7,,N/A,5,2932,No Different Than the National Rate,9.7,7.5,12.6,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
INTEGRIS DDSI ENDOSCOPY CENTERS LLC DBA OKLAHOMA ENDOSCOPY NORTH,37C0001029,1497347934,OKLAHOMA CITY,OK,73112,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,63,94.7,
LEXINGTON HEALTH INC DBA LMC LEXINGTON ASC,42C0001040,1497352934,LEXINGTON,SC,29072,2023,0,,0,,0,,0.09,,97.62,,N/A,5,285,No Different Than the National Rate,10.4,7.2,14.8,,99.49,,1.14,,459,No Different Than the National Rate,2.5,1.7,3.7,,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,133,No Different than expected,0.9,0.5,1.6,,,N/A,5
LEXINGTON HEALTH INC DBA LMC LEXINGTON ASC,42C0001040,1497352934,LEXINGTON,SC,29072,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,68,97.1,
SNKS ENTERPRISES LLC DBA SOL VALLEY SURGERY CENTER,03C0001424,1497367262,CHANDLER,AZ,85224,2023,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
SNKS ENTERPRISES LLC DBA SOL VALLEY SURGERY CENTER,03C0001424,1497367262,CHANDLER,AZ,85224,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,12,100,
AURORA PLEASANT PRAIRIE AMBULATORY SURGERY CENTER,52C0001130,1497393516,PLEASANT PRAIRIE,WI,53158,2023,0,,0.08,,0,,0.41,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,98.96,,0.31,,59,No Different Than the National Rate,2.2,1.4,3.4,,N/A,Number of Cases Too Small,N/A,N/A,N/A,1,27,No Different than expected,1.2,0.7,2.1,,,N/A,5
AURORA PLEASANT PRAIRIE AMBULATORY SURGERY CENTER,52C0001130,1497393516,PLEASANT PRAIRIE,WI,53158,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,6,N/A,1
SANTA ROSA SURGICAL SERVICES LLC,55C0001122,1497407894,SANTA ROSA,CA,95404,2023,0,,0.18,,0,,0,,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,,N/A,5
SANTA ROSA SURGICAL SERVICES LLC,55C0001122,1497407894,SANTA ROSA,CA,95404,2023_Q4,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,5,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,5,23,94.3,
